mechanism,rank,bundle,cluster_id,side,side_label,lon,lat
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-81.375,41.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-72.875,41.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-72.625,41.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.375,41.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-91.625,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.375,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.125,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-87.625,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-72.625,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.375,41.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.375,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.125,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-87.875,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.375,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-80.125,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-72.625,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.125,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-70.875,42.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-96.375,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-89.125,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.125,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.625,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.375,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.125,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-82.875,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.375,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.125,42.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-87.875,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-84.625,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.375,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.125,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-82.875,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.875,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.125,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-70.875,42.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-86.125,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-85.625,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.625,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-82.375,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-81.125,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-78.875,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-78.625,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.875,42.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-89.375,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.625,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.875,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.375,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.125,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-78.875,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-78.625,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-77.625,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-77.375,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-76.125,43.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-83.875,43.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-80.625,43.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-80.375,43.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.875,43.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-116.375,43.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.625,43.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.375,43.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-70.375,43.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.625,43.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.375,43.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.125,43.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-78.875,43.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-123.125,44.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.375,44.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.375,44.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.375,44.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-88.125,44.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-79.625,44.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.125,44.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-123.125,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.625,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.375,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.125,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-92.875,44.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.625,45.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.375,45.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-93.125,45.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-75.875,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-75.625,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.875,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.625,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.375,45.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-94.125,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.875,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.625,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-73.375,45.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,45.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-72.625,46.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-120.625,46.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-96.875,46.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.375,46.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-71.125,46.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,47.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,47.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.125,47.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,47.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.125,47.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,47.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.125,47.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-117.375,47.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.125,47.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-97.125,47.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.125,48.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,48.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,48.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,48.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,49.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.625,49.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.375,49.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-121.875,49.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-123.125,49.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-122.875,49.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-119.375,49.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-97.125,49.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-104.625,50.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-114.125,50.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.875,50.875
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-114.125,51.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.875,51.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-106.625,52.125
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.875,52.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.625,53.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.375,53.375
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.625,53.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-113.375,53.625
Dipole,1,D1 East Asia-North America,0,cool_side,Cool side,-149.875,61.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,150.875,-33.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,151.375,-33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,25.625,-25.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,30.375,-23.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,30.875,-17.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.125,-17.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,13.375,-8.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,110.375,-7.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,101.375,0.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,104.125,1.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.625,1.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.875,1.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.625,1.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.875,1.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,102.875,1.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,101.875,2.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,101.375,3.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,101.625,3.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,98.625,3.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,79.875,6.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,80.875,6.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,3.875,7.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,-13.625,9.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.375,11.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,78.125,11.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,104.875,11.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.625,12.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,80.125,12.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.625,13.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,80.125,13.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,101.125,13.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,100.375,13.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,100.625,13.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,100.875,13.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,109.125,13.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,32.375,15.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,108.375,15.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,108.125,15.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,108.125,16.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,107.625,16.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,107.375,16.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,96.125,16.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,78.375,17.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,78.625,17.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,73.875,18.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,109.625,18.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.375,18.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.625,18.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.625,19.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.875,20.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,72.875,21.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,79.125,21.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,110.875,21.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,75.875,22.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,88.375,22.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,46.625,24.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,67.125,24.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,68.375,25.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.875,26.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,80.375,26.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,75.625,26.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,75.875,26.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,80.875,26.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,81.125,26.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.875,27.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,78.125,27.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.875,27.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,113.125,27.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.375,27.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.875,27.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.875,28.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,113.125,28.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,28.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.875,28.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.125,28.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.375,28.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.625,28.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.875,28.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.125,28.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.375,28.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.375,28.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,115.875,28.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,77.125,28.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.375,28.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,28.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,105.875,29.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,106.375,29.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,106.625,29.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.375,29.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,52.625,29.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.625,29.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,106.375,29.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,106.625,29.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.125,29.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,71.375,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.875,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.875,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.875,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,30.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.125,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.375,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.875,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.125,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.375,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.875,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,113.375,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.375,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.875,30.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,31.375,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,103.625,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,111.375,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,113.875,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.375,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.625,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.125,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,30.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,75.875,30.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,106.125,30.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,113.875,30.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,30.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,30.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,104.375,31.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.875,31.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,31.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.875,31.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,121.875,31.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,74.375,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,75.625,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,104.625,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.375,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.625,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.875,31.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.125,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.375,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.625,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.625,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.875,31.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,35.375,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,35.875,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,36.125,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.625,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.875,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.625,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.875,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,31.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,35.125,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.625,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.875,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.375,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.625,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.875,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,32.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,36.125,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.375,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.625,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.125,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.625,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.625,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,121.125,32.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,35.875,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,51.375,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.125,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.125,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.125,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,32.625
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,13.125,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,112.625,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.625,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,115.875,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.125,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.875,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,32.875
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,115.625,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.375,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.875,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.375,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,120.375,33.125
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,36.375,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,44.625,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.125,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,114.875,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,117.875,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,118.875,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.125,33.375
Dipole,2,D2 West/Central Asia-East Asia,2,hot_side,Hot side,119.375,33.375
